@relation ../Data/18_edits_alt

@attribute revert_edits numeric
@attribute votes numeric
@attribute accounts numeric
@attribute draft_talk_edits numeric
@attribute sp_keep_votes numeric
@attribute featured_lists numeric
@attribute draft_edits numeric
@attribute featured_articles numeric
@attribute category_talk_edits numeric
@attribute user_talk_edits numeric
@attribute hasCategoryActivity {1, 0}
@attribute minor_edits numeric
@attribute userfy_votes numeric
@attribute days_active numeric
@attribute file_edits numeric
@attribute talk_edits numeric
@attribute article_edits numeric
@attribute redirect_votes numeric
@attribute total_afd_votes numeric
@attribute transwiki_votes numeric
@attribute wikipedia_edits numeric
@attribute file_talk_edits numeric
@attribute hasFeaturedContent {1, 0}
@attribute merge_votes numeric
@attribute hasMultipleAccounts {1, 0}
@attribute pages_created numeric
@attribute isSuccessful {1, 0}
@attribute keep_votes numeric
@attribute category_edits numeric
@attribute template_edits numeric
@attribute sp_delete_votes numeric
@attribute nonminor_edits numeric
@attribute elections numeric
@attribute delete_votes numeric
@attribute images_uploaded numeric
@attribute wikipedia_talk_edits numeric
@attribute user_edits numeric
@attribute template_talk_edits numeric
@attribute total_edits numeric
@attribute large_edits numeric


@data
27 , 1 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 1 , 807 , 0 , 2555 , 25 , 51 , 1941 , 5 , 77 , 0 , 35 , 0 , 0 , 8 , 1 , 337 , 0 , 41 , 6 , 33 , 0 , 4526 , 1 , 23 , 50 , 1 , 28 , 0 , 2129 , 796
341 , 0 , 17 , 0 , 0 , 6 , 0 , 2 , 0 , 321 , 0 , 2741 , 0 , 1837 , 15 , 363 , 1810 , 0 , 7 , 0 , 147 , 0 , 1 , 0 , 1 , 26 , 0 , 3 , 0 , 12 , 0 , 12405 , 1 , 4 , 8 , 2 , 195 , 3 , 2868 , 3102
964 , 0 , 28 , 0 , 1 , 2 , 0 , 1 , 0 , 1023 , 1 , 4385 , 0 , 3291 , 182 , 3363 , 7279 , 11 , 90 , 0 , 1837 , 12 , 1 , 10 , 1 , 904 , 0 , 17 , 63 , 449 , 3 , 19624 , 2 , 48 , 158 , 723 , 438 , 224 , 15593 , 5154
62 , 0 , 16 , 0 , 0 , 2 , 0 , 0 , 0 , 523 , 0 , 1400 , 0 , 864 , 0 , 414 , 2078 , 0 , 13 , 0 , 127 , 0 , 1 , 0 , 1 , 2 , 0 , 6 , 0 , 0 , 0 , 5818 , 1 , 7 , 0 , 3 , 0 , 16 , 3161 , 631
234 , 42 , 38 , 0 , 0 , 0 , 2 , 0 , 1 , 1305 , 1 , 912 , 0 , 2579 , 8 , 579 , 2086 , 2 , 185 , 0 , 2601 , 0 , 0 , 7 , 1 , 45 , 0 , 29 , 42 , 96 , 0 , 8343 , 1 , 147 , 8 , 1934 , 131 , 54 , 8839 , 1611
688 , 0 , 19 , 0 , 0 , 0 , 0 , 0 , 0 , 182 , 0 , 2313 , 0 , 751 , 239 , 71 , 888 , 0 , 0 , 0 , 11 , 23 , 0 , 0 , 1 , 25 , 0 , 0 , 0 , 9 , 0 , 4267 , 2 , 0 , 210 , 32 , 107 , 0 , 1562 , 797
125 , 3 , 24 , 0 , 0 , 0 , 0 , 0 , 0 , 1151 , 1 , 1002 , 0 , 1561 , 100 , 1465 , 4841 , 0 , 7 , 0 , 1022 , 1 , 0 , 0 , 1 , 66 , 0 , 2 , 58 , 432 , 0 , 8779 , 2 , 5 , 56 , 178 , 1797 , 34 , 11079 , 1800
60 , 1 , 16 , 0 , 0 , 0 , 1 , 0 , 0 , 1622 , 0 , 129 , 0 , 85 , 0 , 47 , 1220 , 0 , 21 , 0 , 265 , 0 , 0 , 0 , 1 , 1 , 0 , 4 , 0 , 2 , 1 , 1276 , 1 , 16 , 0 , 12 , 137 , 1 , 3307 , 601
9 , 0 , 18 , 0 , 0 , 0 , 0 , 0 , 0 , 33 , 0 , 87 , 0 , 1135 , 0 , 3 , 16 , 0 , 9 , 0 , 81 , 0 , 0 , 0 , 1 , 4 , 0 , 1 , 0 , 2 , 1 , 463 , 1 , 7 , 0 , 6 , 102 , 0 , 243 , 80
1689 , 14 , 652 , 0 , 0 , 0 , 15 , 0 , 1 , 2089 , 1 , 26556 , 0 , 1877 , 28 , 195 , 1584 , 0 , 83 , 0 , 536 , 7 , 0 , 0 , 1 , 158 , 0 , 0 , 12 , 81 , 0 , 32411 , 1 , 83 , 12 , 27 , 284 , 15 , 4874 , 17993
4 , 0 , 11 , 0 , 0 , 0 , 0 , 0 , 0 , 31 , 0 , 78 , 0 , 37 , 5 , 4 , 40 , 0 , 1 , 0 , 21 , 0 , 0 , 0 , 1 , 1 , 0 , 1 , 0 , 6 , 0 , 31 , 1 , 0 , 1 , 0 , 19 , 0 , 126 , 10
5 , 0 , 14 , 0 , 0 , 0 , 0 , 0 , 0 , 44 , 0 , 12 , 0 , 453 , 0 , 44 , 164 , 0 , 2 , 0 , 16 , 0 , 0 , 0 , 1 , 6 , 0 , 1 , 0 , 4 , 0 , 210 , 1 , 1 , 0 , 1 , 20 , 0 , 293 , 23
957 , 1 , 76 , 0 , 0 , 0 , 0 , 0 , 8 , 1677 , 1 , 2183 , 0 , 904 , 374 , 1954 , 12156 , 12 , 65 , 0 , 673 , 8 , 0 , 2 , 1 , 144 , 0 , 26 , 29 , 85 , 0 , 15385 , 1 , 25 , 26 , 92 , 613 , 7 , 17676 , 1694
282 , 0 , 63 , 1 , 0 , 0 , 11 , 0 , 17 , 7705 , 1 , 20164 , 0 , 1902 , 272 , 7546 , 34913 , 0 , 128 , 0 , 4641 , 160 , 0 , 3 , 1 , 2067 , 0 , 87 , 1201 , 1622 , 0 , 41162 , 4 , 38 , 31 , 1092 , 1537 , 468 , 61186 , 7680
67 , 0 , 14 , 0 , 0 , 0 , 0 , 14 , 5448 , 684 , 1 , 19516 , 0 , 1894 , 7 , 41516 , 955 , 1 , 36 , 0 , 951 , 597 , 1 , 1 , 1 , 10 , 0 , 11 , 429 , 179 , 0 , 56831 , 2 , 23 , 4 , 1116 , 57 , 1015 , 52954 , 1694
205 , 30 , 19 , 0 , 1 , 0 , 0 , 0 , 0 , 606 , 0 , 883 , 0 , 532 , 1 , 259 , 1669 , 1 , 97 , 1 , 902 , 0 , 0 , 6 , 1 , 55 , 0 , 38 , 0 , 207 , 0 , 3874 , 2 , 50 , 1 , 443 , 124 , 63 , 4274 , 886
587 , 11 , 19 , 0 , 0 , 0 , 0 , 0 , 1 , 6748 , 1 , 5527 , 0 , 1639 , 17 , 226 , 6077 , 1 , 39 , 0 , 1508 , 0 , 0 , 1 , 1 , 22 , 0 , 3 , 2 , 22 , 1 , 2278 , 1 , 33 , 4 , 64 , 1732 , 2 , 16399 , 808
576 , 17 , 128 , 0 , 2 , 0 , 8 , 0 , 11 , 1251 , 1 , 3207 , 0 , 1473 , 62 , 873 , 3116 , 1 , 74 , 0 , 727 , 37 , 0 , 1 , 1 , 262 , 0 , 19 , 31 , 519 , 2 , 11427 , 1 , 49 , 43 , 284 , 252 , 119 , 7290 , 2474
3 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 0 , 1 , 0 , 39 , 0 , 0 , 10 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 25 , 1 , 0 , 0 , 0 , 2 , 0 , 29 , 3
0 , 1 , 101 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 251 , 29 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 3 , 1
1100 , 78 , 72 , 0 , 0 , 0 , 0 , 0 , 0 , 5850 , 0 , 8245 , 0 , 1114 , 83 , 390 , 5548 , 2 , 21 , 0 , 1466 , 1 , 0 , 1 , 1 , 11 , 0 , 5 , 0 , 221 , 1 , 8699 , 1 , 12 , 13 , 207 , 2592 , 21 , 16379 , 2174
845 , 44 , 9 , 0 , 0 , 9 , 2 , 0 , 82 , 8664 , 1 , 5257 , 0 , 2865 , 20 , 9101 , 22645 , 1 , 183 , 0 , 5634 , 2 , 1 , 16 , 1 , 938 , 0 , 15 , 114 , 142 , 1 , 47273 , 3 , 150 , 10 , 1229 , 848 , 80 , 48563 , 7284
24 , 11 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 167 , 0 , 328 , 0 , 706 , 0 , 3 , 12 , 0 , 1 , 0 , 130 , 0 , 0 , 0 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 540 , 1 , 0 , 0 , 24 , 24 , 7 , 367 , 172
0 , 6 , 35 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 850 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0
548 , 0 , 41 , 0 , 0 , 0 , 18 , 0 , 3 , 6766 , 1 , 5259 , 1 , 518 , 404 , 4251 , 54113 , 0 , 5 , 0 , 13737 , 24 , 0 , 2 , 1 , 327 , 0 , 2 , 20 , 652 , 0 , 84401 , 1 , 0 , 1 , 1095 , 851 , 193 , 82127 , 6024
77 , 0 , 90 , 0 , 1 , 0 , 0 , 0 , 0 , 1842 , 0 , 387 , 0 , 510 , 3 , 1226 , 1238 , 0 , 5 , 0 , 913 , 0 , 0 , 0 , 1 , 88 , 0 , 2 , 0 , 105 , 0 , 4918 , 1 , 2 , 2 , 622 , 335 , 7 , 6291 , 1893
4 , 0 , 17 , 0 , 0 , 0 , 0 , 0 , 0 , 16 , 0 , 9 , 0 , 706 , 1 , 12 , 144 , 0 , 0 , 0 , 8 , 0 , 0 , 0 , 1 , 2 , 0 , 0 , 0 , 0 , 0 , 221 , 1 , 0 , 0 , 1 , 42 , 0 , 224 , 20
0 , 24 , 31 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0
42 , 1 , 2 , 0 , 0 , 0 , 0 , 0 , 1 , 548 , 1 , 277 , 0 , 306 , 0 , 55 , 692 , 0 , 21 , 0 , 139 , 0 , 0 , 0 , 1 , 19 , 0 , 0 , 22 , 5 , 0 , 1370 , 1 , 21 , 0 , 7 , 218 , 0 , 1687 , 490
12 , 0 , 23 , 0 , 0 , 0 , 0 , 1 , 0 , 25 , 0 , 133 , 0 , 1006 , 0 , 109 , 106 , 0 , 10 , 0 , 46 , 7 , 1 , 1 , 1 , 14 , 0 , 2 , 0 , 0 , 0 , 1297 , 1 , 7 , 0 , 6 , 53 , 0 , 352 , 287
310 , 4 , 30 , 0 , 0 , 0 , 0 , 0 , 63 , 3072 , 1 , 1754 , 0 , 521 , 6 , 221 , 3503 , 0 , 2 , 0 , 786 , 0 , 0 , 0 , 1 , 198 , 0 , 0 , 54 , 58 , 0 , 4804 , 2 , 2 , 3 , 266 , 436 , 6 , 8471 , 2219
94 , 1 , 16 , 0 , 0 , 0 , 0 , 0 , 0 , 267 , 0 , 551 , 0 , 508 , 1 , 28 , 452 , 0 , 14 , 0 , 61 , 0 , 0 , 0 , 1 , 6 , 0 , 1 , 0 , 0 , 0 , 1089 , 1 , 13 , 0 , 16 , 61 , 0 , 886 , 353
86 , 10 , 546 , 0 , 2 , 0 , 0 , 1 , 4 , 291 , 1 , 1523 , 1 , 439 , 35 , 290 , 696 , 3 , 153 , 0 , 250 , 3 , 1 , 11 , 1 , 112 , 0 , 23 , 15 , 61 , 4 , 7445 , 1 , 109 , 2 , 25 , 223 , 13 , 1906 , 2651
11 , 0 , 31 , 0 , 0 , 0 , 0 , 0 , 0 , 26 , 0 , 2 , 0 , 9 , 0 , 3 , 54 , 0 , 0 , 0 , 14 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 4 , 0 , 98 , 1 , 0 , 0 , 0 , 1 , 0 , 102 , 29
1 , 0 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 25 , 0 , 16 , 0 , 36 , 12 , 7 , 150 , 0 , 3 , 0 , 22 , 0 , 0 , 0 , 1 , 6 , 0 , 2 , 0 , 0 , 0 , 165 , 1 , 1 , 5 , 2 , 16 , 0 , 234 , 32
122 , 12 , 39 , 0 , 1 , 0 , 0 , 0 , 0 , 1644 , 1 , 3118 , 0 , 1637 , 27 , 130 , 1624 , 6 , 93 , 0 , 1149 , 0 , 0 , 2 , 1 , 162 , 1 , 28 , 59 , 220 , 4 , 904 , 2 , 52 , 20 , 329 , 121 , 229 , 5532 , 273
1671 , 3 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 1291 , 1 , 12884 , 0 , 653 , 2 , 75 , 1500 , 2 , 23 , 0 , 132 , 0 , 0 , 0 , 1 , 18 , 1 , 4 , 1 , 2 , 0 , 18680 , 1 , 17 , 1 , 3 , 80 , 4 , 3090 , 9581
1239 , 0 , 21 , 0 , 0 , 17 , 0 , 3 , 54 , 112 , 1 , 1193 , 0 , 1609 , 2 , 1145 , 994 , 0 , 12 , 0 , 136 , 0 , 1 , 0 , 1 , 214 , 1 , 5 , 0 , 11 , 0 , 12059 , 1 , 7 , 19 , 29 , 66 , 12 , 2561 , 2845
1048 , 0 , 82 , 0 , 1 , 1 , 0 , 0 , 0 , 1194 , 1 , 1819 , 0 , 2290 , 71 , 771 , 2419 , 4 , 13 , 0 , 2395 , 0 , 1 , 1 , 1 , 22 , 1 , 3 , 14 , 362 , 0 , 12580 , 1 , 4 , 19 , 852 , 1794 , 622 , 10494 , 3006
1620 , 5 , 56 , 0 , 2 , 0 , 0 , 0 , 1 , 466 , 1 , 4686 , 0 , 1503 , 44 , 393 , 5640 , 25 , 175 , 1 , 449 , 1 , 0 , 23 , 1 , 197 , 1 , 37 , 76 , 480 , 1 , 15638 , 1 , 86 , 30 , 149 , 452 , 242 , 8393 , 3690
4283 , 150 , 55 , 0 , 0 , 0 , 0 , 0 , 0 , 2907 , 0 , 7377 , 1 , 1268 , 1 , 375 , 3900 , 6 , 163 , 0 , 735 , 0 , 0 , 1 , 1 , 37 , 1 , 30 , 0 , 5 , 11 , 21105 , 1 , 114 , 0 , 97 , 24 , 0 , 8044 , 8119
306 , 1 , 28 , 0 , 3 , 0 , 0 , 0 , 0 , 903 , 0 , 816 , 0 , 1301 , 0 , 243 , 1943 , 2 , 156 , 0 , 341 , 0 , 0 , 1 , 1 , 139 , 1 , 24 , 0 , 4 , 10 , 9984 , 1 , 116 , 12 , 18 , 134 , 0 , 3586 , 2693
299 , 2 , 285 , 0 , 1 , 0 , 1 , 0 , 0 , 2416 , 1 , 1570 , 0 , 427 , 80 , 452 , 3596 , 1 , 68 , 0 , 861 , 1 , 0 , 0 , 1 , 79 , 1 , 13 , 4 , 46 , 6 , 6669 , 1 , 47 , 18 , 304 , 88 , 23 , 7872 , 2428
95 , 3 , 35 , 0 , 0 , 0 , 1 , 0 , 6 , 1799 , 1 , 4257 , 0 , 1283 , 3 , 321 , 1425 , 0 , 10 , 0 , 2606 , 2 , 0 , 0 , 1 , 87 , 1 , 3 , 10 , 46 , 0 , 5994 , 2 , 7 , 0 , 103 , 420 , 7 , 6749 , 3286
3534 , 52 , 6 , 0 , 0 , 1 , 0 , 1 , 1 , 9642 , 1 , 13201 , 0 , 1360 , 63 , 925 , 18872 , 0 , 60 , 0 , 2948 , 2 , 1 , 3 , 1 , 807 , 1 , 4 , 23 , 68 , 0 , 33466 , 1 , 53 , 75 , 33 , 390 , 390 , 33357 , 10973
151 , 18 , 11 , 0 , 0 , 0 , 0 , 0 , 1 , 337 , 1 , 640 , 0 , 2142 , 0 , 190 , 500 , 4 , 110 , 0 , 159 , 0 , 0 , 1 , 1 , 92 , 1 , 17 , 0 , 130 , 0 , 4388 , 1 , 88 , 0 , 13 , 31 , 20 , 1381 , 980
644 , 0 , 25 , 0 , 0 , 0 , 0 , 0 , 0 , 186 , 1 , 988 , 0 , 1749 , 5 , 265 , 866 , 1 , 73 , 0 , 263 , 0 , 0 , 5 , 1 , 65 , 1 , 11 , 1 , 4 , 0 , 8684 , 1 , 56 , 9 , 31 , 45 , 2 , 1668 , 2216
22 , 13 , 22 , 0 , 0 , 0 , 0 , 0 , 3 , 1164 , 1 , 2990 , 0 , 2280 , 9 , 177 , 1710 , 2 , 181 , 1 , 463 , 0 , 0 , 4 , 1 , 64 , 1 , 22 , 14 , 19 , 11 , 890 , 1 , 141 , 1 , 65 , 24 , 2 , 3650 , 137
1737 , 2 , 48 , 0 , 0 , 0 , 0 , 0 , 0 , 2145 , 1 , 5688 , 0 , 1214 , 86 , 250 , 7651 , 0 , 40 , 0 , 304 , 4 , 0 , 3 , 1 , 58 , 1 , 5 , 4 , 58 , 1 , 3846 , 1 , 31 , 2 , 58 , 200 , 7 , 10767 , 1050
7955 , 65 , 68 , 0 , 0 , 0 , 1 , 0 , 0 , 3439 , 1 , 9897 , 1 , 1075 , 3 , 2905 , 16449 , 1 , 70 , 0 , 2099 , 0 , 0 , 0 , 1 , 124 , 1 , 4 , 5 , 19 , 1 , 25396 , 1 , 63 , 0 , 116 , 121 , 2 , 25159 , 5496
515 , 22 , 42 , 0 , 0 , 0 , 0 , 0 , 1 , 2289 , 1 , 5895 , 0 , 381 , 27 , 498 , 3620 , 0 , 11 , 0 , 877 , 1 , 0 , 0 , 1 , 177 , 1 , 1 , 28 , 515 , 1 , 14115 , 1 , 9 , 0 , 76 , 481 , 75 , 8488 , 5944
8 , 2 , 10 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 1663 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 991 , 1 , 5 , 0 , 0 , 0 , 0 , 0 , 13
692 , 40 , 78 , 0 , 0 , 0 , 0 , 0 , 0 , 325 , 0 , 2810 , 0 , 1107 , 0 , 69 , 788 , 8 , 163 , 0 , 115 , 0 , 0 , 5 , 1 , 235 , 1 , 41 , 0 , 0 , 0 , 8356 , 1 , 109 , 3 , 21 , 38 , 31 , 1387 , 3224
247 , 36 , 58 , 0 , 1 , 0 , 0 , 0 , 0 , 1920 , 1 , 864 , 0 , 747 , 116 , 562 , 1872 , 3 , 63 , 0 , 1325 , 101 , 0 , 2 , 1 , 41 , 1 , 16 , 12 , 186 , 3 , 6358 , 1 , 38 , 10 , 277 , 179 , 40 , 6590 , 1384
642 , 22 , 55 , 0 , 0 , 0 , 0 , 0 , 4 , 9161 , 1 , 11343 , 0 , 764 , 67 , 1340 , 9080 , 0 , 20 , 0 , 5457 , 3 , 0 , 1 , 1 , 338 , 1 , 2 , 12 , 857 , 0 , 22924 , 3 , 17 , 7 , 389 , 665 , 265 , 27300 , 6997
337 , 3 , 59 , 0 , 0 , 5 , 0 , 13 , 0 , 1200 , 0 , 8241 , 0 , 1005 , 3 , 147 , 1344 , 0 , 93 , 0 , 746 , 0 , 1 , 0 , 1 , 856 , 1 , 5 , 0 , 5 , 0 , 34002 , 4 , 88 , 20 , 116 , 159 , 40 , 3760 , 14113
16 , 0 , 55 , 0 , 0 , 0 , 0 , 0 , 0 , 1594 , 1 , 62420 , 0 , 1656 , 16 , 268 , 14947 , 3 , 194 , 0 , 652 , 4 , 0 , 1 , 1 , 950 , 1 , 10 , 52 , 768 , 0 , 6621 , 1 , 180 , 2 , 207 , 44 , 13 , 18565 , 3011
246 , 1 , 29 , 0 , 0 , 0 , 3 , 0 , 0 , 1708 , 1 , 5273 , 0 , 622 , 44 , 197 , 2672 , 0 , 57 , 0 , 982 , 0 , 0 , 0 , 1 , 106 , 1 , 0 , 1 , 7 , 0 , 3520 , 1 , 57 , 9 , 23 , 95 , 13 , 5745 , 1952
694 , 0 , 27 , 0 , 0 , 0 , 0 , 0 , 28 , 347 , 1 , 1435 , 0 , 2185 , 2 , 1006 , 7595 , 0 , 17 , 0 , 679 , 1 , 0 , 0 , 1 , 108 , 1 , 2 , 78 , 5671 , 0 , 36227 , 1 , 15 , 0 , 1663 , 723 , 1008 , 18801 , 3079
54 , 10 , 77 , 0 , 0 , 0 , 0 , 0 , 34 , 1357 , 1 , 1260 , 0 , 1562 , 5 , 342 , 1827 , 0 , 33 , 0 , 1239 , 1 , 0 , 0 , 1 , 72 , 1 , 0 , 18 , 73 , 0 , 727 , 1 , 33 , 0 , 100 , 259 , 22 , 5277 , 301
127 , 82 , 28 , 0 , 0 , 0 , 0 , 0 , 0 , 1955 , 0 , 4138 , 0 , 1590 , 14 , 562 , 1645 , 18 , 103 , 0 , 631 , 0 , 0 , 1 , 1 , 131 , 1 , 12 , 0 , 17 , 1 , 6065 , 1 , 71 , 61 , 247 , 293 , 7 , 5371 , 1363
351 , 9 , 106 , 0 , 0 , 0 , 0 , 0 , 0 , 2639 , 1 , 2606 , 0 , 539 , 0 , 361 , 2470 , 4 , 67 , 0 , 919 , 0 , 0 , 3 , 1 , 36 , 1 , 15 , 6 , 13 , 0 , 4134 , 1 , 45 , 0 , 30 , 316 , 22 , 6776 , 2467
59 , 56 , 31 , 0 , 8 , 0 , 4 , 0 , 0 , 7026 , 1 , 2043 , 12 , 1418 , 272 , 1079 , 8181 , 21 , 175 , 0 , 11545 , 0 , 0 , 4 , 1 , 106 , 1 , 80 , 1 , 3 , 3 , 31214 , 1 , 47 , 131 , 660 , 1707 , 253 , 30731 , 9689
773 , 4 , 56 , 0 , 0 , 0 , 0 , 0 , 0 , 1711 , 0 , 934 , 0 , 1024 , 0 , 106 , 945 , 3 , 139 , 0 , 1066 , 0 , 0 , 0 , 1 , 20 , 1 , 5 , 0 , 1 , 2 , 8643 , 1 , 129 , 0 , 12 , 77 , 0 , 3918 , 2941
309 , 20 , 65 , 0 , 0 , 0 , 0 , 0 , 0 , 955 , 0 , 7668 , 0 , 1401 , 0 , 335 , 1623 , 8 , 142 , 0 , 94 , 0 , 0 , 1 , 1 , 19 , 1 , 17 , 0 , 0 , 2 , 2985 , 1 , 114 , 0 , 15 , 26 , 0 , 3048 , 683
2869 , 6 , 19 , 0 , 0 , 0 , 0 , 0 , 2 , 3498 , 1 , 5577 , 0 , 1002 , 0 , 2636 , 6938 , 1 , 100 , 0 , 649 , 0 , 0 , 1 , 1 , 23 , 1 , 17 , 5 , 19 , 0 , 18759 , 1 , 81 , 0 , 181 , 124 , 12 , 14064 , 8076
292 , 30 , 45 , 0 , 0 , 0 , 0 , 0 , 0 , 235 , 1 , 1949 , 0 , 1647 , 5 , 153 , 518 , 0 , 34 , 0 , 118 , 0 , 0 , 5 , 1 , 21 , 1 , 9 , 1 , 3 , 1 , 2369 , 2 , 19 , 0 , 11 , 26 , 2 , 1072 , 974
498 , 68 , 41 , 0 , 2 , 0 , 0 , 0 , 1 , 9709 , 1 , 12966 , 0 , 665 , 45 , 562 , 9856 , 1 , 55 , 0 , 2772 , 4 , 0 , 2 , 1 , 67 , 1 , 5 , 13 , 68 , 3 , 15983 , 1 , 42 , 1 , 173 , 413 , 35 , 23651 , 8759
286 , 0 , 104 , 0 , 0 , 0 , 0 , 0 , 65 , 2198 , 1 , 10053 , 0 , 886 , 32 , 3129 , 26352 , 2 , 46 , 0 , 1068 , 4 , 0 , 8 , 1 , 375 , 1 , 13 , 610 , 1471 , 1 , 30983 , 1 , 22 , 6 , 1081 , 1403 , 1037 , 38450 , 4669
77 , 1 , 36 , 0 , 0 , 4 , 0 , 1 , 0 , 859 , 0 , 798 , 0 , 415 , 6 , 164 , 1038 , 0 , 6 , 0 , 288 , 1 , 1 , 2 , 1 , 26 , 1 , 3 , 0 , 77 , 0 , 3066 , 1 , 1 , 1 , 67 , 639 , 20 , 3159 , 485
202 , 20 , 107 , 0 , 0 , 0 , 0 , 0 , 4 , 1019 , 1 , 1696 , 1 , 2387 , 14 , 872 , 3478 , 5 , 186 , 0 , 565 , 8 , 0 , 14 , 1 , 37 , 1 , 20 , 1 , 31 , 1 , 4341 , 2 , 145 , 5 , 151 , 376 , 45 , 6564 , 1521
157 , 1 , 99 , 0 , 0 , 0 , 0 , 0 , 4 , 1648 , 1 , 29630 , 0 , 2009 , 23 , 4912 , 10586 , 12 , 180 , 0 , 551 , 2 , 0 , 17 , 1 , 622 , 1 , 55 , 158 , 155 , 0 , 31469 , 1 , 96 , 37 , 149 , 194 , 47 , 18429 , 2491
343 , 99 , 104 , 0 , 0 , 0 , 0 , 0 , 1 , 1284 , 1 , 7024 , 0 , 472 , 1 , 232 , 955 , 0 , 0 , 0 , 489 , 0 , 0 , 0 , 1 , 7 , 1 , 0 , 0 , 37 , 0 , 9337 , 1 , 0 , 0 , 35 , 58 , 3 , 3095 , 6075
1699 , 4 , 51 , 1 , 2 , 0 , 1 , 0 , 0 , 2823 , 1 , 4669 , 0 , 2590 , 41 , 1329 , 4778 , 2 , 157 , 0 , 2091 , 4 , 0 , 9 , 1 , 236 , 1 , 51 , 17 , 63 , 2 , 25949 , 2 , 91 , 31 , 239 , 175 , 5 , 11567 , 4627
187 , 0 , 30 , 0 , 1 , 0 , 1 , 0 , 2 , 6644 , 1 , 6870 , 0 , 730 , 35 , 931 , 8289 , 11 , 149 , 0 , 1309 , 9 , 0 , 13 , 1 , 89 , 1 , 22 , 10 , 43 , 1 , 10536 , 3 , 101 , 7 , 85 , 544 , 9 , 17911 , 5549
81 , 8 , 54 , 0 , 0 , 0 , 0 , 0 , 0 , 210 , 0 , 3263 , 0 , 1118 , 2 , 131 , 714 , 5 , 160 , 0 , 148 , 0 , 0 , 2 , 1 , 294 , 1 , 7 , 0 , 17 , 2 , 2870 , 1 , 144 , 15 , 30 , 36 , 98 , 1386 , 544
177 , 98 , 53 , 0 , 0 , 0 , 0 , 0 , 0 , 3084 , 1 , 2170 , 0 , 1221 , 10 , 652 , 2793 , 1 , 31 , 0 , 2139 , 3 , 0 , 3 , 1 , 43 , 1 , 5 , 2 , 138 , 1 , 7474 , 1 , 21 , 5 , 452 , 891 , 29 , 10193 , 2480
278 , 38 , 67 , 0 , 0 , 0 , 0 , 0 , 0 , 6145 , 1 , 1038 , 0 , 634 , 0 , 329 , 4290 , 1 , 81 , 0 , 2755 , 0 , 0 , 3 , 1 , 138 , 1 , 6 , 3 , 4 , 3 , 9885 , 1 , 68 , 0 , 445 , 192 , 1 , 14164 , 4700
390 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 44 , 743 , 1 , 4944 , 0 , 980 , 17 , 521 , 2793 , 27 , 36 , 0 , 1038 , 1 , 0 , 0 , 1 , 987 , 1 , 8 , 76 , 262 , 0 , 16163 , 1 , 1 , 29 , 211 , 446 , 583 , 6735 , 2801
142 , 9 , 140 , 0 , 0 , 0 , 0 , 0 , 2 , 3221 , 1 , 13629 , 0 , 2114 , 5010 , 1346 , 6460 , 2 , 10 , 0 , 6459 , 3 , 0 , 0 , 1 , 81 , 1 , 1 , 19 , 57 , 0 , 9683 , 1 , 7 , 16 , 113 , 659 , 16 , 23365 , 2209
