@relation Data/10_clean

@attribute votes numeric
@attribute draft_talk_edits numeric
@attribute sp_keep_votes numeric
@attribute draft_edits numeric
@attribute category_talk_edits numeric
@attribute user_talk_edits numeric
@attribute userfy_votes numeric
@attribute days_active numeric
@attribute file_edits numeric
@attribute talk_edits numeric
@attribute article_edits numeric
@attribute redirect_votes numeric
@attribute transwiki_votes numeric
@attribute wikipedia_edits numeric
@attribute file_talk_edits numeric
@attribute merge_votes numeric
@attribute pages_created numeric
@attribute isSuccessful numeric
@attribute keep_votes numeric
@attribute category_edits numeric
@attribute template_edits numeric
@attribute sp_delete_votes numeric
@attribute delete_votes numeric
@attribute wikipedia_talk_edits numeric
@attribute user_edits numeric
@attribute template_talk_edits numeric
@attribute total_edits numeric


@data
0 , 0 , 0 , 0 , 0 , 76 , 0 , 159 , 6 , 9 , 395 , 0 , 0 , 25 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 171 , 0 , 684
1 , 0 , 0 , 0 , 0 , 0 , 0 , 136 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
73 , 0 , 0 , 0 , 4 , 439 , 0 , 474 , 637 , 162 , 336 , 0 , 0 , 721 , 28 , 0 , 117 , 0 , 0 , 6 , 7 , 0 , 0 , 76 , 36 , 2 , 2454
0 , 0 , 0 , 0 , 0 , 53 , 0 , 1973 , 7 , 76 , 612 , 0 , 0 , 31 , 0 , 0 , 21 , 0 , 0 , 0 , 7 , 0 , 0 , 2 , 85 , 0 , 873
0 , 0 , 0 , 0 , 1 , 12069 , 0 , 1437 , 2 , 161 , 10513 , 0 , 0 , 423 , 0 , 0 , 142 , 0 , 0 , 25 , 36 , 0 , 0 , 19 , 145 , 5 , 23399
1 , 0 , 0 , 0 , 1 , 548 , 0 , 306 , 0 , 55 , 692 , 0 , 0 , 139 , 0 , 0 , 19 , 0 , 0 , 22 , 5 , 0 , 0 , 7 , 218 , 0 , 1687
0 , 0 , 0 , 0 , 0 , 25 , 0 , 1006 , 0 , 109 , 106 , 0 , 0 , 46 , 7 , 0 , 14 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 53 , 0 , 352
4 , 0 , 0 , 0 , 63 , 3072 , 0 , 521 , 6 , 221 , 3503 , 0 , 0 , 786 , 0 , 0 , 198 , 0 , 0 , 54 , 58 , 0 , 0 , 266 , 436 , 6 , 8471
1 , 0 , 0 , 0 , 0 , 267 , 0 , 508 , 1 , 28 , 452 , 0 , 0 , 61 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 16 , 61 , 0 , 886
10 , 0 , 0 , 0 , 4 , 291 , 0 , 439 , 35 , 290 , 696 , 0 , 0 , 250 , 3 , 0 , 112 , 0 , 0 , 15 , 61 , 0 , 0 , 25 , 223 , 13 , 1906
0 , 0 , 0 , 0 , 0 , 26 , 0 , 9 , 0 , 3 , 54 , 0 , 0 , 14 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 1 , 0 , 102
0 , 0 , 0 , 0 , 0 , 25 , 0 , 36 , 12 , 7 , 150 , 0 , 0 , 22 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 16 , 0 , 234
12 , 0 , 0 , 0 , 0 , 1644 , 0 , 1637 , 27 , 130 , 1624 , 0 , 0 , 1149 , 0 , 0 , 162 , 1 , 0 , 59 , 220 , 0 , 0 , 329 , 121 , 229 , 5532
3 , 0 , 0 , 0 , 0 , 1291 , 0 , 653 , 2 , 75 , 1500 , 0 , 0 , 132 , 0 , 0 , 18 , 1 , 0 , 1 , 2 , 0 , 0 , 3 , 80 , 4 , 3090
0 , 0 , 0 , 0 , 54 , 112 , 0 , 1609 , 2 , 1145 , 994 , 0 , 0 , 136 , 0 , 0 , 214 , 1 , 0 , 0 , 11 , 0 , 0 , 29 , 66 , 12 , 2561
0 , 0 , 0 , 0 , 0 , 1194 , 0 , 2290 , 71 , 771 , 2419 , 0 , 0 , 2395 , 0 , 0 , 22 , 1 , 0 , 14 , 362 , 0 , 0 , 852 , 1794 , 622 , 10494
5 , 0 , 0 , 0 , 1 , 466 , 0 , 1503 , 44 , 393 , 5640 , 0 , 0 , 449 , 1 , 0 , 197 , 1 , 0 , 76 , 480 , 0 , 0 , 149 , 452 , 242 , 8393
150 , 0 , 0 , 0 , 0 , 2907 , 0 , 1268 , 1 , 375 , 3900 , 0 , 0 , 735 , 0 , 0 , 37 , 1 , 0 , 0 , 5 , 0 , 0 , 97 , 24 , 0 , 8044
1 , 0 , 0 , 0 , 0 , 903 , 0 , 1301 , 0 , 243 , 1943 , 0 , 0 , 341 , 0 , 0 , 139 , 1 , 0 , 0 , 4 , 0 , 0 , 18 , 134 , 0 , 3586
2 , 0 , 0 , 1 , 0 , 2416 , 0 , 427 , 80 , 452 , 3596 , 0 , 0 , 861 , 1 , 0 , 79 , 1 , 0 , 4 , 46 , 0 , 0 , 304 , 88 , 23 , 7872
3 , 0 , 0 , 1 , 6 , 1799 , 0 , 1283 , 3 , 321 , 1425 , 0 , 0 , 2606 , 2 , 0 , 87 , 1 , 0 , 10 , 46 , 0 , 0 , 103 , 420 , 7 , 6749
52 , 0 , 0 , 0 , 1 , 9642 , 0 , 1360 , 63 , 925 , 18872 , 0 , 0 , 2948 , 2 , 0 , 807 , 1 , 0 , 23 , 68 , 0 , 0 , 33 , 390 , 390 , 33357
18 , 0 , 0 , 0 , 1 , 337 , 0 , 2142 , 0 , 190 , 500 , 0 , 0 , 159 , 0 , 0 , 92 , 1 , 0 , 0 , 130 , 0 , 0 , 13 , 31 , 20 , 1381
0 , 0 , 0 , 0 , 0 , 186 , 0 , 1749 , 5 , 265 , 866 , 0 , 0 , 263 , 0 , 0 , 65 , 1 , 0 , 1 , 4 , 0 , 0 , 31 , 45 , 2 , 1668
13 , 0 , 0 , 0 , 3 , 1164 , 0 , 2280 , 9 , 177 , 1710 , 0 , 0 , 463 , 0 , 0 , 64 , 1 , 0 , 14 , 19 , 0 , 0 , 65 , 24 , 2 , 3650
2 , 0 , 0 , 0 , 0 , 2145 , 0 , 1214 , 86 , 250 , 7651 , 0 , 0 , 304 , 4 , 0 , 58 , 1 , 0 , 4 , 58 , 0 , 0 , 58 , 200 , 7 , 10767
65 , 0 , 0 , 1 , 0 , 3439 , 0 , 1075 , 3 , 2905 , 16449 , 0 , 0 , 2099 , 0 , 0 , 124 , 1 , 0 , 5 , 19 , 0 , 0 , 116 , 121 , 2 , 25159
22 , 0 , 0 , 0 , 1 , 2289 , 0 , 381 , 27 , 498 , 3620 , 0 , 0 , 877 , 1 , 0 , 177 , 1 , 0 , 28 , 515 , 0 , 0 , 76 , 481 , 75 , 8488
2 , 0 , 0 , 0 , 0 , 0 , 0 , 1663 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
40 , 0 , 0 , 0 , 0 , 325 , 0 , 1107 , 0 , 69 , 788 , 0 , 0 , 115 , 0 , 0 , 235 , 1 , 0 , 0 , 0 , 0 , 0 , 21 , 38 , 31 , 1387
36 , 0 , 0 , 0 , 0 , 1920 , 0 , 747 , 116 , 562 , 1872 , 0 , 0 , 1325 , 101 , 0 , 41 , 1 , 0 , 12 , 186 , 0 , 0 , 277 , 179 , 40 , 6590
22 , 0 , 0 , 0 , 4 , 9161 , 0 , 764 , 67 , 1340 , 9080 , 0 , 0 , 5457 , 3 , 0 , 338 , 1 , 0 , 12 , 857 , 0 , 0 , 389 , 665 , 265 , 27300
3 , 0 , 0 , 0 , 0 , 1200 , 0 , 1005 , 3 , 147 , 1344 , 0 , 0 , 746 , 0 , 0 , 856 , 1 , 0 , 0 , 5 , 0 , 0 , 116 , 159 , 40 , 3760
0 , 0 , 0 , 0 , 0 , 1594 , 0 , 1656 , 16 , 268 , 14947 , 0 , 0 , 652 , 4 , 0 , 950 , 1 , 0 , 52 , 768 , 0 , 0 , 207 , 44 , 13 , 18565
1 , 0 , 0 , 3 , 0 , 1708 , 0 , 622 , 44 , 197 , 2672 , 0 , 0 , 982 , 0 , 0 , 106 , 1 , 0 , 1 , 7 , 0 , 0 , 23 , 95 , 13 , 5745
0 , 0 , 0 , 0 , 28 , 347 , 0 , 2185 , 2 , 1006 , 7595 , 0 , 0 , 679 , 1 , 0 , 108 , 1 , 0 , 78 , 5671 , 0 , 0 , 1663 , 723 , 1008 , 18801
10 , 0 , 0 , 0 , 34 , 1357 , 0 , 1562 , 5 , 342 , 1827 , 0 , 0 , 1239 , 1 , 0 , 72 , 1 , 0 , 18 , 73 , 0 , 0 , 100 , 259 , 22 , 5277
82 , 0 , 0 , 0 , 0 , 1955 , 0 , 1590 , 14 , 562 , 1645 , 0 , 0 , 631 , 0 , 0 , 131 , 1 , 0 , 0 , 17 , 0 , 0 , 247 , 293 , 7 , 5371
9 , 0 , 0 , 0 , 0 , 2639 , 0 , 539 , 0 , 361 , 2470 , 0 , 0 , 919 , 0 , 0 , 36 , 1 , 0 , 6 , 13 , 0 , 0 , 30 , 316 , 22 , 6776
56 , 0 , 0 , 4 , 0 , 7026 , 0 , 1418 , 272 , 1079 , 8181 , 0 , 0 , 11545 , 0 , 0 , 106 , 1 , 0 , 1 , 3 , 0 , 0 , 660 , 1707 , 253 , 30731
4 , 0 , 0 , 0 , 0 , 1711 , 0 , 1024 , 0 , 106 , 945 , 0 , 0 , 1066 , 0 , 0 , 20 , 1 , 0 , 0 , 1 , 0 , 0 , 12 , 77 , 0 , 3918
20 , 0 , 0 , 0 , 0 , 955 , 0 , 1401 , 0 , 335 , 1623 , 0 , 0 , 94 , 0 , 0 , 19 , 1 , 0 , 0 , 0 , 0 , 0 , 15 , 26 , 0 , 3048
6 , 0 , 0 , 0 , 2 , 3498 , 0 , 1002 , 0 , 2636 , 6938 , 0 , 0 , 649 , 0 , 0 , 23 , 1 , 0 , 5 , 19 , 0 , 0 , 181 , 124 , 12 , 14064
30 , 0 , 0 , 0 , 0 , 235 , 0 , 1647 , 5 , 153 , 518 , 0 , 0 , 118 , 0 , 0 , 21 , 1 , 0 , 1 , 3 , 0 , 0 , 11 , 26 , 2 , 1072
68 , 0 , 0 , 0 , 1 , 9709 , 0 , 665 , 45 , 562 , 9856 , 0 , 0 , 2772 , 4 , 0 , 67 , 1 , 0 , 13 , 68 , 0 , 0 , 173 , 413 , 35 , 23651
0 , 0 , 0 , 0 , 65 , 2198 , 0 , 886 , 32 , 3129 , 26352 , 0 , 0 , 1068 , 4 , 0 , 375 , 1 , 0 , 610 , 1471 , 0 , 0 , 1081 , 1403 , 1037 , 38450
1 , 0 , 0 , 0 , 0 , 859 , 0 , 415 , 6 , 164 , 1038 , 0 , 0 , 288 , 1 , 0 , 26 , 1 , 0 , 0 , 77 , 0 , 0 , 67 , 639 , 20 , 3159
20 , 0 , 0 , 0 , 4 , 1019 , 0 , 2387 , 14 , 872 , 3478 , 0 , 0 , 565 , 8 , 0 , 37 , 1 , 0 , 1 , 31 , 0 , 0 , 151 , 376 , 45 , 6564
1 , 0 , 0 , 0 , 4 , 1648 , 0 , 2009 , 23 , 4912 , 10586 , 0 , 0 , 551 , 2 , 0 , 622 , 1 , 0 , 158 , 155 , 0 , 0 , 149 , 194 , 47 , 18429
99 , 0 , 0 , 0 , 1 , 1284 , 0 , 472 , 1 , 232 , 955 , 0 , 0 , 489 , 0 , 0 , 7 , 1 , 0 , 0 , 37 , 0 , 0 , 35 , 58 , 3 , 3095
4 , 1 , 0 , 1 , 0 , 2823 , 0 , 2590 , 41 , 1329 , 4778 , 0 , 0 , 2091 , 4 , 0 , 236 , 1 , 0 , 17 , 63 , 0 , 0 , 239 , 175 , 5 , 11567
0 , 0 , 0 , 1 , 2 , 6644 , 0 , 730 , 35 , 931 , 8289 , 0 , 0 , 1309 , 9 , 0 , 89 , 1 , 0 , 10 , 43 , 0 , 0 , 85 , 544 , 9 , 17911
8 , 0 , 0 , 0 , 0 , 210 , 0 , 1118 , 2 , 131 , 714 , 0 , 0 , 148 , 0 , 0 , 294 , 1 , 0 , 0 , 17 , 0 , 0 , 30 , 36 , 98 , 1386
98 , 0 , 0 , 0 , 0 , 3084 , 0 , 1221 , 10 , 652 , 2793 , 0 , 0 , 2139 , 3 , 0 , 43 , 1 , 0 , 2 , 138 , 0 , 0 , 452 , 891 , 29 , 10193
38 , 0 , 0 , 0 , 0 , 6145 , 0 , 634 , 0 , 329 , 4290 , 0 , 0 , 2755 , 0 , 0 , 138 , 1 , 0 , 3 , 4 , 0 , 0 , 445 , 192 , 1 , 14164
0 , 0 , 0 , 0 , 44 , 743 , 0 , 980 , 17 , 521 , 2793 , 0 , 0 , 1038 , 1 , 0 , 987 , 1 , 0 , 76 , 262 , 0 , 0 , 211 , 446 , 583 , 6735
9 , 0 , 0 , 0 , 2 , 3221 , 0 , 2114 , 5010 , 1346 , 6460 , 0 , 0 , 6459 , 3 , 0 , 81 , 1 , 0 , 19 , 57 , 0 , 0 , 113 , 659 , 16 , 23365
10 , 0 , 0 , 0 , 0 , 1164 , 0 , 1008 , 2 , 196 , 657 , 0 , 0 , 845 , 0 , 0 , 21 , 1 , 0 , 0 , 5 , 0 , 0 , 59 , 70 , 20 , 3018
43 , 0 , 0 , 0 , 1 , 1922 , 0 , 969 , 223 , 858 , 3274 , 0 , 0 , 536 , 7 , 0 , 211 , 1 , 0 , 1 , 112 , 0 , 0 , 126 , 515 , 8 , 7583
0 , 1 , 0 , 1 , 503 , 1797 , 0 , 1894 , 3 , 1610 , 9654 , 0 , 0 , 594 , 2 , 0 , 2261 , 1 , 0 , 158 , 73 , 0 , 0 , 381 , 596 , 53 , 15426
40 , 0 , 0 , 3 , 0 , 1263 , 0 , 1082 , 8 , 263 , 1075 , 0 , 0 , 395 , 0 , 0 , 27 , 1 , 0 , 0 , 15 , 0 , 0 , 196 , 760 , 51 , 4029
0 , 0 , 0 , 0 , 0 , 945 , 0 , 378 , 3 , 10 , 862 , 0 , 0 , 46 , 0 , 0 , 2 , 0 , 0 , 2 , 22 , 0 , 0 , 12 , 244 , 3 , 2149
0 , 0 , 0 , 0 , 0 , 53 , 0 , 249 , 0 , 0 , 57 , 0 , 0 , 23 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 11 , 0 , 144
11 , 0 , 0 , 0 , 0 , 0 , 0 , 30 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 0 , 0 , 0 , 369 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 0 , 208 , 0 , 996 , 1 , 213 , 2808 , 0 , 0 , 60 , 0 , 0 , 34 , 0 , 0 , 3 , 290 , 0 , 0 , 14 , 36 , 0 , 3633
0 , 0 , 0 , 0 , 0 , 0 , 0 , 751 , 0 , 0 , 9 , 0 , 0 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 14
0 , 0 , 0 , 0 , 0 , 13 , 0 , 6 , 0 , 0 , 2 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 62 , 0 , 87
25 , 0 , 0 , 0 , 84 , 3668 , 0 , 891 , 2174 , 1480 , 23783 , 0 , 0 , 3398 , 598 , 0 , 1163 , 0 , 0 , 246 , 787 , 0 , 0 , 189 , 590 , 107 , 37104
0 , 0 , 0 , 0 , 0 , 11 , 0 , 24 , 0 , 0 , 3 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 20
1 , 0 , 0 , 3 , 0 , 640 , 0 , 902 , 2 , 27 , 526 , 0 , 0 , 95 , 4 , 0 , 3 , 0 , 0 , 2 , 3 , 0 , 0 , 2 , 60 , 0 , 1364
38 , 0 , 0 , 0 , 0 , 1702 , 0 , 754 , 0 , 443 , 2303 , 0 , 0 , 1317 , 0 , 0 , 46 , 0 , 0 , 5 , 55 , 0 , 0 , 322 , 366 , 171 , 6684
92 , 0 , 0 , 0 , 0 , 1205 , 0 , 1557 , 15 , 77 , 1667 , 0 , 0 , 688 , 0 , 0 , 146 , 0 , 0 , 5 , 119 , 0 , 0 , 32 , 441 , 1 , 4250
25 , 0 , 0 , 0 , 4 , 2870 , 0 , 2346 , 11 , 1299 , 4988 , 0 , 0 , 2292 , 4 , 0 , 180 , 0 , 0 , 228 , 178 , 0 , 0 , 395 , 466 , 141 , 12876
0 , 0 , 0 , 0 , 0 , 5808 , 0 , 199 , 4 , 102 , 5082 , 0 , 0 , 749 , 1 , 0 , 6 , 0 , 0 , 1 , 40 , 0 , 0 , 21 , 93 , 1 , 11902
0 , 0 , 0 , 0 , 0 , 11 , 0 , 85 , 0 , 1 , 69 , 0 , 0 , 20 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 0 , 109
0 , 0 , 0 , 0 , 0 , 149 , 0 , 1994 , 6 , 120 , 1563 , 0 , 0 , 51 , 1 , 0 , 70 , 0 , 0 , 0 , 25 , 0 , 0 , 1 , 84 , 2 , 2002
0 , 0 , 0 , 0 , 0 , 0 , 0 , 589 , 0 , 6 , 10 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 22
0 , 0 , 0 , 0 , 0 , 350 , 0 , 183 , 5 , 130 , 188 , 0 , 0 , 32 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 0 , 0 , 25 , 63 , 1 , 794
1 , 0 , 0 , 0 , 0 , 0 , 0 , 564 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 0 , 138 , 0 , 719 , 0 , 75 , 386 , 0 , 0 , 150 , 0 , 0 , 33 , 0 , 0 , 0 , 2 , 0 , 0 , 207 , 122 , 0 , 1080
0 , 0 , 0 , 0 , 1 , 55 , 0 , 2185 , 0 , 142 , 1176 , 0 , 0 , 8 , 0 , 0 , 34 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 197 , 0 , 1580
11 , 0 , 0 , 0 , 1 , 2347 , 0 , 1264 , 0 , 1510 , 6779 , 0 , 0 , 1544 , 0 , 0 , 8 , 0 , 0 , 5 , 7 , 0 , 0 , 63 , 277 , 1 , 12534
0 , 0 , 0 , 0 , 77 , 405 , 0 , 1203 , 1 , 5359 , 4399 , 0 , 0 , 680 , 1 , 0 , 386 , 0 , 0 , 72 , 378 , 0 , 0 , 525 , 554 , 147 , 12598
3 , 0 , 0 , 0 , 0 , 2087 , 0 , 1429 , 1 , 183 , 2774 , 0 , 0 , 1020 , 0 , 0 , 20 , 0 , 0 , 0 , 10 , 0 , 0 , 31 , 286 , 0 , 6392
93 , 0 , 0 , 0 , 0 , 936 , 0 , 1312 , 1 , 23 , 923 , 0 , 0 , 462 , 0 , 0 , 33 , 0 , 0 , 2 , 2 , 0 , 0 , 46 , 335 , 5 , 2735
5 , 0 , 0 , 0 , 2 , 3748 , 0 , 850 , 7 , 123 , 3628 , 0 , 0 , 576 , 0 , 0 , 123 , 0 , 0 , 3 , 50 , 0 , 0 , 24 , 30 , 132 , 8323
0 , 0 , 0 , 0 , 0 , 350 , 0 , 1650 , 10 , 204 , 416 , 0 , 0 , 94 , 1 , 0 , 4 , 0 , 0 , 0 , 3 , 0 , 0 , 25 , 37 , 0 , 1140
0 , 0 , 0 , 0 , 0 , 55 , 0 , 1612 , 10 , 143 , 247 , 0 , 0 , 249 , 0 , 0 , 19 , 0 , 0 , 10 , 39 , 0 , 0 , 18 , 87 , 1 , 859
0 , 0 , 0 , 0 , 0 , 473 , 0 , 2823 , 28 , 1497 , 2944 , 0 , 0 , 757 , 4 , 0 , 347 , 0 , 0 , 1 , 132 , 0 , 0 , 323 , 223 , 54 , 6436
0 , 0 , 0 , 0 , 18 , 193 , 0 , 1782 , 0 , 172 , 1590 , 0 , 0 , 379 , 0 , 0 , 4062 , 0 , 0 , 10 , 92 , 0 , 0 , 148 , 15 , 34 , 2651
3 , 1 , 0 , 0 , 0 , 207 , 0 , 1018 , 0 , 57 , 135 , 0 , 0 , 245 , 0 , 0 , 45 , 0 , 0 , 0 , 0 , 0 , 0 , 23 , 3 , 5 , 676
0 , 0 , 0 , 0 , 0 , 4366 , 0 , 1029 , 18 , 172 , 4600 , 0 , 0 , 386 , 0 , 0 , 6 , 0 , 0 , 7 , 8 , 0 , 0 , 9 , 91 , 0 , 9657
0 , 0 , 0 , 0 , 0 , 401 , 0 , 541 , 585 , 107 , 1096 , 0 , 0 , 24 , 94 , 0 , 9 , 0 , 0 , 0 , 15 , 0 , 0 , 55 , 97 , 0 , 2474
3 , 0 , 0 , 1 , 0 , 1356 , 0 , 1193 , 4 , 121 , 2863 , 0 , 0 , 766 , 0 , 0 , 36 , 0 , 0 , 5 , 69 , 0 , 0 , 179 , 129 , 26 , 5519
0 , 0 , 0 , 0 , 0 , 25 , 0 , 7 , 0 , 0 , 12 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 44
0 , 0 , 0 , 0 , 0 , 3342 , 0 , 150 , 31 , 315 , 3437 , 0 , 0 , 624 , 1 , 0 , 11 , 0 , 0 , 2 , 39 , 0 , 0 , 258 , 197 , 3 , 8249
0 , 0 , 0 , 0 , 0 , 5933 , 0 , 2816 , 36 , 337 , 27478 , 0 , 0 , 3437 , 0 , 0 , 195 , 0 , 0 , 17 , 211 , 0 , 0 , 157 , 862 , 1 , 38469
0 , 0 , 0 , 0 , 0 , 256 , 0 , 365 , 1 , 11 , 347 , 0 , 0 , 51 , 0 , 0 , 4 , 0 , 0 , 1 , 4 , 0 , 0 , 2 , 40 , 1 , 714
67 , 0 , 0 , 0 , 0 , 160 , 0 , 241 , 1 , 7 , 72 , 0 , 0 , 77 , 0 , 0 , 10 , 0 , 0 , 1 , 6 , 0 , 0 , 3 , 64 , 0 , 391
7 , 0 , 0 , 0 , 3 , 1376 , 0 , 782 , 3 , 128 , 1803 , 0 , 0 , 307 , 0 , 0 , 5 , 0 , 0 , 3 , 19 , 0 , 0 , 16 , 113 , 1 , 3772
0 , 0 , 0 , 0 , 1 , 375 , 0 , 1185 , 16 , 145 , 1408 , 0 , 0 , 70 , 0 , 0 , 428 , 0 , 0 , 41 , 206 , 0 , 0 , 1 , 20 , 4 , 2287
0 , 0 , 0 , 4 , 0 , 25 , 0 , 1654 , 0 , 9601 , 16208 , 0 , 0 , 27 , 0 , 0 , 90 , 0 , 0 , 238 , 1 , 0 , 0 , 1 , 35 , 0 , 26140
0 , 0 , 0 , 0 , 1 , 201 , 0 , 2132 , 0 , 80 , 439 , 0 , 0 , 70 , 0 , 0 , 10 , 0 , 0 , 21 , 29 , 0 , 0 , 2 , 48 , 0 , 891
0 , 0 , 0 , 0 , 512 , 30 , 0 , 1090 , 18 , 1464 , 1548 , 0 , 0 , 275 , 217 , 0 , 99 , 0 , 0 , 121 , 178 , 0 , 0 , 94 , 100 , 144 , 4701
0 , 0 , 0 , 0 , 0 , 50 , 0 , 1669 , 0 , 25 , 496 , 0 , 0 , 64 , 0 , 0 , 26 , 0 , 0 , 0 , 31 , 0 , 0 , 7 , 55 , 4 , 732
22 , 0 , 0 , 0 , 8 , 7821 , 0 , 1523 , 72 , 942 , 11701 , 0 , 0 , 2725 , 1 , 0 , 190 , 0 , 0 , 321 , 206 , 0 , 0 , 55 , 787 , 85 , 24724
8 , 0 , 0 , 0 , 0 , 84 , 0 , 682 , 1 , 64 , 106 , 0 , 0 , 109 , 0 , 0 , 33 , 0 , 0 , 0 , 2 , 0 , 0 , 20 , 38 , 0 , 424
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
3 , 0 , 0 , 0 , 0 , 1237 , 0 , 865 , 23 , 1363 , 10386 , 0 , 0 , 1589 , 3 , 0 , 64 , 0 , 0 , 97 , 926 , 0 , 0 , 634 , 507 , 71 , 16836
6 , 0 , 0 , 0 , 0 , 0 , 0 , 1326 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
5 , 0 , 0 , 0 , 0 , 2176 , 0 , 850 , 9 , 259 , 2395 , 0 , 0 , 384 , 0 , 0 , 10 , 0 , 0 , 1 , 9 , 0 , 0 , 27 , 30 , 0 , 5290
68 , 0 , 0 , 0 , 0 , 6582 , 0 , 1888 , 4 , 350 , 5824 , 0 , 0 , 1511 , 1 , 0 , 6 , 0 , 0 , 10 , 32 , 0 , 0 , 36 , 122 , 3 , 14475
26 , 0 , 0 , 0 , 0 , 2762 , 0 , 1417 , 85 , 257 , 2856 , 0 , 0 , 957 , 0 , 0 , 348 , 0 , 0 , 25 , 225 , 0 , 0 , 122 , 311 , 15 , 7615
0 , 0 , 0 , 0 , 0 , 156 , 0 , 1918 , 0 , 69 , 727 , 0 , 0 , 293 , 0 , 0 , 35 , 0 , 0 , 5 , 32 , 0 , 0 , 129 , 15 , 2 , 1428
1 , 0 , 0 , 0 , 0 , 437 , 0 , 428 , 1 , 19 , 603 , 0 , 0 , 92 , 0 , 0 , 25 , 0 , 0 , 0 , 5 , 0 , 0 , 8 , 285 , 0 , 1450
0 , 0 , 0 , 0 , 0 , 0 , 0 , 876 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 0 , 0 , 4543 , 0 , 1155 , 655 , 1580 , 8753 , 0 , 0 , 1487 , 1 , 0 , 6095 , 0 , 0 , 6 , 94 , 0 , 0 , 69 , 110 , 18 , 17316
0 , 0 , 0 , 0 , 0 , 58 , 0 , 927 , 0 , 38 , 1447 , 0 , 0 , 63 , 0 , 0 , 209 , 0 , 0 , 0 , 19 , 0 , 0 , 0 , 78 , 0 , 1703
0 , 0 , 0 , 0 , 56 , 309 , 0 , 1050 , 4 , 1354 , 2558 , 0 , 0 , 381 , 3 , 0 , 676 , 0 , 0 , 9 , 84 , 0 , 0 , 50 , 57 , 38 , 4903
110 , 0 , 0 , 3 , 2 , 659 , 0 , 2186 , 8 , 302 , 4412 , 0 , 0 , 1731 , 0 , 0 , 907 , 0 , 0 , 29 , 18 , 0 , 0 , 69 , 239 , 4 , 7476
3 , 0 , 0 , 0 , 0 , 1395 , 0 , 660 , 2 , 376 , 647 , 0 , 0 , 264 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 185 , 0 , 2878
0 , 0 , 0 , 0 , 0 , 1196 , 0 , 447 , 6 , 89 , 1243 , 0 , 0 , 212 , 0 , 0 , 49 , 0 , 0 , 3 , 6 , 0 , 0 , 1 , 91 , 2 , 2849
0 , 0 , 0 , 0 , 0 , 5 , 0 , 1 , 0 , 2 , 20 , 0 , 0 , 3 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 2 , 0 , 33
32 , 0 , 0 , 0 , 0 , 0 , 0 , 309 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
